,iso6393,language,languageLabel,nativeSpeakers,totalSpeakers,ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Level,Countries,Family_ID,Language_ID_x,Closest_ISO369P3code,First_Year_Of_Documentation,Last_Year_Of_Documentation,Is_Isolate,Language_ID_y,classification,path,top_family_id,first_subfamily_id,top_family,top_family_level,first_subfamily,first_subfamily_level,mainScript
852,lrt,http://www.wikidata.org/entity/Q6488691,Larantuka Malay,20000,,lara1260,Larantuka Malay,Papunesia,-8.4746,122.7619,lara1260,lrt,language,ID,aust1307,,lrt,,,False,lara1260,aust1307/mala1545/mala1554/mala1538/nucl1806/vehi1234/east2743,"['aust1307', 'mala1545', 'mala1554', 'mala1538', 'nucl1806', 'vehi1234', 'east2743']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
853,dox,http://www.wikidata.org/entity/Q35123,Bussa,19020,,buss1239,Bussa,Africa,5.74987,37.2017,buss1239,dox,language,ET,afro1255,,dox,,,False,buss1239,afro1255/cush1243/east2699/lowl1267/sout3055/main1283/nucl1701/kons1242/gido1236,"['afro1255', 'cush1243', 'east2699', 'lowl1267', 'sout3055', 'main1283', 'nucl1701', 'kons1242', 'gido1236']",afro1255,cush1243,Afro-Asiatic,family,Cushitic,family,Ethi
854,mek,http://www.wikidata.org/entity/Q3304803,Mekeo,19000,,meke1243,Mekeo,Papunesia,-8.23853,146.586,meke1243,mek,language,PG,aust1307,,mek,,,False,meke1243,aust1307/mala1545/east2712/ocea1241/west2818/papu1253/peri1258/cent2070/west2850/nucl1506,"['aust1307', 'mala1545', 'east2712', 'ocea1241', 'west2818', 'papu1253', 'peri1258', 'cent2070', 'west2850', 'nucl1506']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
855,maa,http://www.wikidata.org/entity/Q7692927,Tecóatl Mazatec,18900,,sanj1286,San Jerónimo Tecóatl Mazatec,North America,18.1999,-96.8833,sanj1286,maa,language,MX,otom1299,,maa,,,False,sanj1286,otom1299/east2557/popo1292/popo1293/maza1295/teco1234,"['otom1299', 'east2557', 'popo1292', 'popo1293', 'maza1295', 'teco1234']",otom1299,east2557,Otomanguean,family,Eastern Otomanguean,family,Latn
856,xom,http://www.wikidata.org/entity/Q56681,Komo,18530,,komo1258,Komo (Sudan-Ethiopia),Africa,8.94162,34.0939,komo1258,xom,language,ET;SD;SS,koma1264,,xom,,,False,komo1258,koma1264/opuu1238/twam1235,"['koma1264', 'opuu1238', 'twam1235']",koma1264,opuu1238,Koman,family,Central Koman,family,Latn
857,kie,http://www.wikidata.org/entity/Q56893,Kibet,18500,,kibe1241,Kibet,Africa,11.32054,20.87674,kibe1241,kie,language,TD,maba1274,,kie,,,False,kibe1241,maba1274/maba1275/rung1257,"['maba1274', 'maba1275', 'rung1257']",maba1274,maba1275,Maban,family,Mabang,family,Latn
858,mpe,http://www.wikidata.org/entity/Q56724,Majang,18500,,maja1242,Majang,Africa,7.71,34.97,maja1242,mpe,language,ET,surm1244,,mpe,,,False,maja1242,surm1244,['surm1244'],surm1244,,Surmic,family,,,Latn
859,snc,http://www.wikidata.org/entity/Q4170719,Sinaugoro,18000,,sina1266,Sinaugoro,Papunesia,-9.79791,147.861,sina1266,snc,language,PG,aust1307,,snc,,,False,sina1266,aust1307/mala1545/east2712/ocea1241/west2818/papu1253/peri1258/cent2070/sina1272,"['aust1307', 'mala1545', 'east2712', 'ocea1241', 'west2818', 'papu1253', 'peri1258', 'cent2070', 'sina1272']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
860,alu,http://www.wikidata.org/entity/Q5160,'Are'are,18000,,area1240,'Are'are,Papunesia,-9.20699,161.158,area1240,alu,language,SB,aust1307,,alu,,,False,area1240,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/sout3198,"['aust1307', 'mala1545', 'east2712', 'ocea1241', 'sout2853', 'mala1485', 'mala1540', 'mala1542', 'sout3198']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
861,mfh,http://www.wikidata.org/entity/Q3501751,Matal,18000,,mata1306,Matal,Africa,10.9284,14.0474,mata1306,mfh,language,CM,afro1255,,mfh,,,False,mata1306,afro1255/chad1250/bium1280/nort3156/marg1267/mand1472/podo1243,"['afro1255', 'chad1250', 'bium1280', 'nort3156', 'marg1267', 'mand1472', 'podo1243']",afro1255,chad1250,Afro-Asiatic,family,Chadic,family,Latn
862,dow,http://www.wikidata.org/entity/Q35299,Dowayo,18000,,doya1240,Doyayo,Africa,8.68604,13.0768,doya1240,dow,language,CM,atla1278,,dow,,,False,doya1240,atla1278/volt1241/nort3149/came1255/samb1322/samb1323/nort3259,"['atla1278', 'volt1241', 'nort3149', 'came1255', 'samb1322', 'samb1323', 'nort3259']",atla1278,volt1241,Atlantic-Congo,family,Volta-Congo,family,Latn
863,rar,http://www.wikidata.org/entity/Q36745,Cook Islands Maori,17500,,raro1241,Southern Cook Island Maori,Papunesia,-21.23,-159.78,raro1241,rar,language,AU;CK;NZ;PF,aust1307,,rar,,,False,raro1241,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383,"['aust1307', 'mala1545', 'east2712', 'ocea1241', 'cent2060', 'east2445', 'poly1242', 'nucl1485', 'nort3246', 'solo1260', 'cent2298', 'east2449', 'east2896', 'sout3383']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
864,bwe,http://www.wikidata.org/entity/Q56994,Bwe Karen,17200,,bwek1238,Bwe Karen,Eurasia,18.9796,96.9936,bwek1238,bwe,language,MM;TH,sino1245,,bwe,,,False,bwek1238,sino1245/kare1337/cent1999/geba1236,"['sino1245', 'kare1337', 'cent1999', 'geba1236']",sino1245,kare1337,Sino-Tibetan,family,Karenic,family,Mymr
865,pau,http://www.wikidata.org/entity/Q33776,Palauan,17000,,pala1344,Palauan,Papunesia,7.34138,134.476678,pala1344,pau,language,PW,aust1307,,pau,,,False,pala1344,aust1307/mala1545,"['aust1307', 'mala1545']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
866,alp,http://www.wikidata.org/entity/Q3327367,Alune,17000,,alun1238,Alune,Papunesia,-3.11477,128.394,alun1238,alp,language,ID,aust1307,,alp,,,False,alun1238,aust1307/mala1545/nunu1252/thre1238/amal1243/nort3221/ulat1237,"['aust1307', 'mala1545', 'nunu1252', 'thre1238', 'amal1243', 'nort3221', 'ulat1237']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
867,esu,http://www.wikidata.org/entity/Q21117,Central Alaskan Yup'ik,16900,,cent2127,Central Alaskan Yupik,North America,60.3062,-161.486,cent2127,esu,language,US,eski1264,,esu,,,False,cent2127,eski1264/eski1265/yupi1267,"['eski1264', 'eski1265', 'yupi1267']",eski1264,eski1265,Eskimo-Aleut,family,Eskimo,family,Latn
868,kcu,http://www.wikidata.org/entity/Q3915212,Kami,16400,,kami1256,Kami (Tanzania),Africa,-6.71075,37.98,kami1256,kcu,language,TZ,atla1278,,kcu,,,False,kami1256,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/ruvu1235/east2756/cent2287,"['atla1278', 'volt1241', 'benu1247', 'bant1294', 'sout3152', 'narr1281', 'east2731', 'nort3203', 'nort3209', 'ruvu1235', 'east2756', 'cent2287']",atla1278,volt1241,Atlantic-Congo,family,Volta-Congo,family,Latn
869,guu,http://www.wikidata.org/entity/Q8048928,Yanomamö,16200,,yano1261,Yanomamö,South America,1.67967,-64.8781,yano1261,guu,language,BR;VE,yano1268,,guu,,,False,yano1261,yano1268/nina1239/yano1266/yano1267,"['yano1268', 'nina1239', 'yano1266', 'yano1267']",yano1268,nina1239,Yanomamic,family,Ninam-Yanomam-Yaroame,family,Latn
870,xsr,http://www.wikidata.org/entity/Q36612,Sherpa,16012,,sher1255,Solu-Khumbu Sherpa,Eurasia,27.674,86.9994,sher1255,xsr,language,CN;IN;NP,sino1245,,xsr,,,False,sher1255,sino1245/bodi1256/bodi1257/oldm1245/tibe1276/late1253/cent2346/sout3216/sher1254/sher1260,"['sino1245', 'bodi1256', 'bodi1257', 'oldm1245', 'tibe1276', 'late1253', 'cent2346', 'sout3216', 'sher1254', 'sher1260']",sino1245,bodi1256,Sino-Tibetan,family,Bodic,family,Deva
871,srh,http://www.wikidata.org/entity/Q33873,Sarikoli,16000,,sari1246,Sarikoli,Eurasia,37.905,75.1449,sari1246,srh,language,CN,indo1319,,srh,,,False,sari1246,indo1319/clas1257/indo1320/iran1271/iran1269/cent2399/shug1237/shug1253,"['indo1319', 'clas1257', 'indo1320', 'iran1271', 'iran1269', 'cent2399', 'shug1237', 'shug1253']",indo1319,clas1257,Indo-European,family,Classical Indo-European,family,Arab
872,yec,http://www.wikidata.org/entity/Q1365342,Yenish,16000,,yeni1236,Yeniche,Eurasia,48.2483,8.47267,yeni1236,yec,language,AT;CH;DE;FR;NL,mixe1287,,yec,,,False,yeni1236,mixe1287/germ1288,"['mixe1287', 'germ1288']",mixe1287,germ1288,Mixed Language,family,German-Yiddish-Romani-Rotwelsch,family,Latn
873,yog,http://www.wikidata.org/entity/Q8054343,Yogad,16000,,yoga1237,Yogad,Papunesia,16.7015,121.718,yoga1237,yog,language,PH,aust1307,,yog,,,False,yoga1237,aust1307/mala1545/nort3238/caga1241/iban1268/gadd1245,"['aust1307', 'mala1545', 'nort3238', 'caga1241', 'iban1268', 'gadd1245']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
874,ter,http://www.wikidata.org/entity/Q3314742,Terêna,16000,,tere1279,Terena-Kinikinao-Chane,South America,-20.6614,-56.0329,tere1279,ter,language,BR,araw1281,,ter,,,False,tere1279,araw1281/sout3131/boli1260,"['araw1281', 'sout3131', 'boli1260']",araw1281,sout3131,Arawakan,family,Southern Maipuran,family,Latn
875,dhv,http://www.wikidata.org/entity/Q3039319,Drehu,15949,,dehu1237,Dehu,Papunesia,-20.8892,167.229,dehu1237,dhv,language,NC,aust1307,,dhv,,,False,dehu1237,aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/loya1239,"['aust1307', 'mala1545', 'east2712', 'ocea1241', 'sout3173', 'newc1243', 'loya1239']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
876,evn,http://www.wikidata.org/entity/Q30004,Evenki,15800,,even1259,Evenki,Eurasia,61.972,94.689,even1259,evn,language,CN;MN;RU,tung1282,,evn,,,False,even1259,tung1282/nort3417/nort3147,"['tung1282', 'nort3417', 'nort3147']",tung1282,nort3417,Tungusic,family,Northeastern Tungusic,family,Cyrl
877,swb,http://www.wikidata.org/entity/Q34075,Maore,15200,,maor1244,Maore Comorian,Africa,-12.830306,45.154942,maor1244,swb,language,FR;KM;MG;RE;YT,atla1278,,swb,,,False,maor1244,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/coas1317/miji1240/como1260/shin1269,"['atla1278', 'volt1241', 'benu1247', 'bant1294', 'sout3152', 'narr1281', 'east2731', 'nort3203', 'nort3209', 'coas1317', 'miji1240', 'como1260', 'shin1269']",atla1278,volt1241,Atlantic-Congo,family,Volta-Congo,family,Arab
878,xkz,http://www.wikidata.org/entity/Q3695193,Kurtöp,15000,,kurt1248,Kurtokha,Eurasia,27.5365,90.9822,kurt1248,xkz,language,BT;CN,sino1245,,xkz,,,False,kurt1248,sino1245/bodi1256/bodi1257/phob1238/chal1266/bumt1238,"['sino1245', 'bodi1256', 'bodi1257', 'phob1238', 'chal1266', 'bumt1238']",sino1245,bodi1256,Sino-Tibetan,family,Bodic,family,Latn
879,qvs,http://www.wikidata.org/entity/Q35880,Lamas Quechua,15000,,sanm1289,San Martín Quechua,South America,-6.9582,-76.6608,sanm1289,qvs,language,PE,quec1387,,qvs,,,False,sanm1289,quec1387/sanm1306,"['quec1387', 'sanm1306']",quec1387,sanm1306,Quechuan,family,San Martin-Amazonas Quechua,family,Latn
880,dse,http://www.wikidata.org/entity/Q2201099,Dutch Sign Language,15000,,dutc1253,Dutch Sign Language,Eurasia,52.1251,4.91133,dutc1253,dse,language,NL,sign1238,,dse,,,False,dutc1253,sign1238/deaf1237/lsfi1234/dutc1259,"['sign1238', 'deaf1237', 'lsfi1234', 'dutc1259']",sign1238,deaf1237,Sign Language,family,L1 Sign Language,family,
881,sva,http://www.wikidata.org/entity/Q34067,Svan,15000,,svan1243,Svan,Eurasia,42.9134,42.5915,svan1243,sva,language,GE;RU,kart1248,,sva,,,False,svan1243,kart1248,['kart1248'],kart1248,,Kartvelian,family,,,Geor
882,tby,http://www.wikidata.org/entity/Q11732670,Tabaru,15000,,taba1263,Tabaru,Papunesia,1.46563,127.633,taba1263,tby,language,ID,nort2923,,tby,,,False,taba1263,nort2923/nort2924/main1282,"['nort2923', 'nort2924', 'main1282']",nort2923,nort2924,North Halmahera,family,Northern North Halmahera,family,Latn
883,klr,http://www.wikidata.org/entity/Q56381,Khaling,15000,,khal1275,Khaling,Eurasia,27.3912,87.5053,khal1275,klr,language,IN;NP,sino1245,,klr,,,False,khal1275,sino1245/hima1249/maha1306/kira1253/uppe1413,"['sino1245', 'hima1249', 'maha1306', 'kira1253', 'uppe1413']",sino1245,hima1249,Sino-Tibetan,family,Himalayish,family,Deva
884,ood,http://www.wikidata.org/entity/Q2393095,O'odham,15000,,toho1245,Tohono O'odham,North America,31.7973,-111.995,toho1245,ood,language,MX;US,utoa1244,,ood,,,False,toho1245,utoa1244/sout3136/tepi1240/pima1249,"['utoa1244', 'sout3136', 'tepi1240', 'pima1249']",utoa1244,sout3136,Uto-Aztecan,family,Southern Uto-Aztecan,family,Latn
885,ldm,http://www.wikidata.org/entity/Q35568,Landoma,15000,,land1256,Landoma,Africa,10.8753,-14.0895,land1256,ldm,language,GN,atla1278,,ldm,,,False,land1256,atla1278/mela1257/temn1245,"['atla1278', 'mela1257', 'temn1245']",atla1278,mela1257,Atlantic-Congo,family,Mel,family,Latn
886,mwl,http://www.wikidata.org/entity/Q13330,Mirandese,15000,,mira1251,Mirandese,Eurasia,41.5375,-6.38371,mira1251,mwl,language,ES;PT,indo1319,,mwl,,,False,mira1251,indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234/sout3183/west2838/astu1244,"['indo1319', 'clas1257', 'ital1284', 'lati1262', 'lati1263', 'impe1234', 'roma1334', 'ital1285', 'west2813', 'shif1234', 'sout3183', 'west2838', 'astu1244']",indo1319,clas1257,Indo-European,family,Classical Indo-European,family,Latn
887,mbb,http://www.wikidata.org/entity/Q7987643,Western Bukidnon Manobo,15000,,west2555,Western Bukidnon Manobo,Papunesia,7.6682,124.825,west2555,mbb,language,PH,aust1307,,mbb,,,False,west2555,aust1307/mala1545/grea1284/mano1276/cent2255/east2778/west2829/west2554,"['aust1307', 'mala1545', 'grea1284', 'mano1276', 'cent2255', 'east2778', 'west2829', 'west2554']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
888,pmt,http://www.wikidata.org/entity/Q36763,Tuamotuan,15000,,tuam1242,Tuamotuan,Papunesia,-16.17259,-146.321755,tuam1242,pmt,language,PF,aust1307,,pmt,,,False,tuam1242,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383,"['aust1307', 'mala1545', 'east2712', 'ocea1241', 'cent2060', 'east2445', 'poly1242', 'nucl1485', 'nort3246', 'solo1260', 'cent2298', 'east2449', 'east2896', 'sout3383']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
889,cto,http://www.wikidata.org/entity/Q3052039,Catio,15000,,embe1260,Emberá-Catío,South America,7.52721,-76.7476,embe1260,cto,language,CO;PA,choc1280,,cto,,,False,embe1260,choc1280/embe1258/atra1235,"['choc1280', 'embe1258', 'atra1235']",choc1280,embe1258,Chocoan,family,Embera,family,Latn
890,fse,http://www.wikidata.org/entity/Q33225,Finnish Sign Language,15000,,finn1310,Finnish Sign Language,Eurasia,60.661,25.0677,finn1310,fse,language,AX;FI,sign1238,,fse,,,False,finn1310,sign1238/deaf1237/swed1257/finn1319,"['sign1238', 'deaf1237', 'swed1257', 'finn1319']",sign1238,deaf1237,Sign Language,family,L1 Sign Language,family,
891,twh,http://www.wikidata.org/entity/Q7675751,Tai Dón,15000,,taid1250,Tai Dón,Eurasia,21.84898,103.570496667,taid1250,twh,language,CN;LA;VN,taik1256,,twh,,,False,taid1250,taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/chia1264/whit1265,"['taik1256', 'kamt1241', 'daic1238', 'daic1237', 'cent2251', 'wenm1239', 'sapa1255', 'sout3184', 'sout2743', 'chia1264', 'whit1265']",taik1256,kamt1241,Tai-Kadai,family,Kam-Tai,family,Latn
892,yli,http://www.wikidata.org/entity/Q3514481,Angguruk Yali,15000,,angg1239,Angguruk Yali,Papunesia,-4.0836,139.457,angg1239,yli,language,ID,nucl1709,,yli,,,False,angg1239,nucl1709/dani1287/ngal1299/yali1257,"['nucl1709', 'dani1287', 'ngal1299', 'yali1257']",nucl1709,dani1287,Nuclear Trans New Guinea,family,Dani,family,Latn
893,lbj,http://www.wikidata.org/entity/Q35833,Ladakhi,14952,,lada1244,Leh Ladakhi,Eurasia,34.14649,77.56261,lada1244,lbj,language,CN;IN,sino1245,,lbj,,,False,lada1244,sino1245/bodi1256/bodi1257/oldm1245/lada1242/kenh1234,"['sino1245', 'bodi1256', 'bodi1257', 'oldm1245', 'lada1242', 'kenh1234']",sino1245,bodi1256,Sino-Tibetan,family,Bodic,family,Tibt
894,pug,http://www.wikidata.org/entity/Q36375,Puguli,14300,,phui1238,Phuie,Africa,11.02348,-3.47165,phui1238,pug,language,BF,atla1278,,pug,,,False,phui1238,atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837,"['atla1278', 'volt1241', 'nort3149', 'gura1261', 'cent2243', 'sout3164', 'grus1239', 'east2740', 'west2837']",atla1278,volt1241,Atlantic-Congo,family,Volta-Congo,family,Latn
895,duu,http://www.wikidata.org/entity/Q56406,Derung,14225,,drun1238,Drung,Eurasia,28.00792,98.49449,drun1238,duu,language,CN;MM,sino1245,,duu,,,False,drun1238,sino1245/nung1293/guno1235,"['sino1245', 'nung1293', 'guno1235']",sino1245,nung1293,Sino-Tibetan,family,Nungish,family,Latn
896,bgj,http://www.wikidata.org/entity/Q34862,Bangolan,14000,,bang1356,Bangolan,Africa,6.0125,10.667,bang1356,bgj,language,CM,atla1278,,bgj,,,False,bang1356,atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/mbam1253,"['atla1278', 'volt1241', 'benu1247', 'bant1294', 'sout3152', 'wide1239', 'narr1282', 'mbam1249', 'sout3350', 'mbam1253']",atla1278,volt1241,Atlantic-Congo,family,Volta-Congo,family,Latn
897,riu,http://www.wikidata.org/entity/Q7336938,Riung,14000,,riun1237,Riung,Papunesia,-8.60342,121.122,riun1237,riu,language,ID,aust1307,,riu,,,False,riun1237,aust1307/mala1545/bima1248/flor1244/flor1241/mang1430/mang1436,"['aust1307', 'mala1545', 'bima1248', 'flor1244', 'flor1241', 'mang1430', 'mang1436']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
899,cbt,http://www.wikidata.org/entity/Q1526525,Chayahuita,14000,,chay1248,Shawi,South America,-5.63764,-76.8252,chay1248,cbt,language,PE,cahu1265,,cbt,,,False,chay1248,cahu1265,['cahu1265'],cahu1265,,Cahuapanan,family,,,Latn
900,pid,http://www.wikidata.org/entity/Q3382207,Piaroa,13770,,piar1243,Piaroa,South America,4.41805,-67.7574,piar1243,pid,language,CO;VE,sali1297,,pid,,,False,piar1243,sali1297/maco1238,"['sali1297', 'maco1238']",sali1297,maco1238,Saliban,family,Maco-Piaroa,family,Latn
901,apw,http://www.wikidata.org/entity/Q28060,Western Apache,13445,,west2615,Western Apache,North America,33.8574,-110.123,west2615,apw,language,US,atha1245,,apw,,,False,west2615,atha1245/atha1246/atha1247/apac1239/sout3151/west2810,"['atha1245', 'atha1246', 'atha1247', 'apac1239', 'sout3151', 'west2810']",atha1245,atha1246,Athabaskan-Eyak-Tlingit,family,Athabaskan-Eyak,family,Latn
902,aiw,http://www.wikidata.org/entity/Q7495,Aari,13300,,aari1239,Aari,Africa,5.95034,36.5721,aari1239,aiw,language,ET,sout2845,,aiw,,,False,aari1239,sout2845/ahkk1235/aari1238,"['sout2845', 'ahkk1235', 'aari1238']",sout2845,ahkk1235,South Omotic,family,AHK,family,Latn
903,hsb,http://www.wikidata.org/entity/Q13248,Upper Sorbian,13300,,uppe1395,Upper Sorbian,Eurasia,51.2403,14.4098,uppe1395,hsb,language,DE,indo1319,,hsb,,,False,uppe1395,indo1319/clas1257/balt1263/slav1255/west2792/sorb1249,"['indo1319', 'clas1257', 'balt1263', 'slav1255', 'west2792', 'sorb1249']",indo1319,clas1257,Indo-European,family,Classical Indo-European,family,Latn
904,kzg,http://www.wikidata.org/entity/Q3196527,Kikai,13100,,kika1239,Kikai,Eurasia,28.31,129.982,kika1239,kzg,language,JP,japo1237,,kzg,,,False,kika1239,japo1237/ryuk1243/nort3255/amam1245,"['japo1237', 'ryuk1243', 'nort3255', 'amam1245']",japo1237,ryuk1243,Japonic,family,Ryukyuan,family,
905,gha,http://www.wikidata.org/entity/Q56747,Ghadamès,13100,,ghad1239,Ghadames,Africa,30.1168,10.0165,ghad1239,gha,language,DZ;LY;TN,afro1255,,gha,,,False,ghad1239,afro1255/berb1260,"['afro1255', 'berb1260']",afro1255,berb1260,Afro-Asiatic,family,Berber,family,Arab
906,kht,http://www.wikidata.org/entity/Q3915502,Khamti,13000,,kham1290,Khamti,Eurasia,27.6653,97.0359,kham1290,kht,language,IN;MM,taik1256,,kht,,,False,kham1290,taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/assa1264/assa1276,"['taik1256', 'kamt1241', 'daic1238', 'daic1237', 'cent2251', 'wenm1239', 'sapa1255', 'sout3184', 'sout2743', 'shan1276', 'assa1264', 'assa1276']",taik1256,kamt1241,Tai-Kadai,family,Kam-Tai,family,Mymr
907,wap,http://www.wikidata.org/entity/Q3450493,Wapishana,13000,,wapi1253,Wapishana,South America,2.58744,-59.8021,wapi1253,wap,language,BR;GY,araw1281,,wap,,,False,wapi1253,araw1281/negr1239/mapi1253/wapi1252/wapi1254,"['araw1281', 'negr1239', 'mapi1253', 'wapi1252', 'wapi1254']",araw1281,negr1239,Arawakan,family,Negro-Roraima,family,Latn
908,csq,http://www.wikidata.org/entity/Q3507506,Croatian Sign Language,13000,,croa1242,Croatian Sign Language,Eurasia,45.502,16.796,croa1242,csq,language,HR,sign1238,,csq,,,False,croa1242,sign1238/deaf1237/lsfi1234/yugo1239,"['sign1238', 'deaf1237', 'lsfi1234', 'yugo1239']",sign1238,deaf1237,Sign Language,family,L1 Sign Language,family,
909,tvl,http://www.wikidata.org/entity/Q34055,Tuvaluan,13000,,tuva1244,Tuvalu,Papunesia,-8.520813,179.198088,tuva1244,tvl,language,FJ;KI;NR;NZ;TV,aust1307,,tvl,,,False,tuva1244,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/elli1239,"['aust1307', 'mala1545', 'east2712', 'ocea1241', 'cent2060', 'east2445', 'poly1242', 'nucl1485', 'elli1239']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
910,ghs,http://www.wikidata.org/entity/Q11732219,Guhu-Samane,13000,,guhu1244,Guhu-Samane,Papunesia,-7.99922,147.228,guhu1244,ghs,language,PG,nucl1709,,ghs,,,False,guhu1244,nucl1709/bina1276,"['nucl1709', 'bina1276']",nucl1709,bina1276,Nuclear Trans New Guinea,family,Greater Binanderean,family,Latn
